man-db,doc-man/man-db,2.6.7.1,ce7b697f8e8016a085d9f5975ae6c4fb,http://download.savannah.gnu.org/releases/man-db/man-db-VVV.tar.xz,http://www.nongnu.org/man-db/,man-db is an implementation of the standard Unix documentation system
man-pages,doc-man/manpages,3.72,3ca69a6263d9863ccace2e53b9bcff86,https://www.kernel.org/pub/linux/docs/man-pages/man-pages-VVV.tar.xz,n/a,The Linux man pages
mpc,sci-math/mpc,1.0.2,68fadff3358fb3e7976c7a398a0af4c3,http://www.multiprecision.org/mpc/download/mpc-VVV.tar.gz,http://www.multiprecision.org/,Complex number math library
mpfr,sci-math/mpfr,3.1.2,e3d203d188b8fe60bb6578dd3152e05c,http://www.mpfr.org/mpfr-VVV/mpfr-VVV.tar.xz,http://www.mpfr.org/,Multiple precision math library
ncurses,dev-lib/ncurses,5.9,8cb9c412e5f2d96bc6f459aa8c6282a1,http://ftp.gnu.org/gnu/ncurses/ncurses-VVV.tar.gz,http://www.gnu.org/software/ncurses/,Console display library
patch,dev-tool/patch,2.7.1,e9ae5393426d3ad783a300a338c09b72,http://ftp.gnu.org/gnu/patch/patch-VVV.tar.xz,http://savannah.gnu.org/projects/patch/,Patch takes a patch file containing a difference listing produced by the diff program and applies those differences to one or more original files
perl5,dev-lang/perl5,5.20.0,20cbecd4e9e880ee7a50a136c8b1484e,http://www.cpan.org/src/5.0/perl-VVV.tar.bz2,http://www.perl.org/,The Perl programming language interpreter
pkg-config,dev-tool/pkg-config,0.28,aa3c86e67551adc3ac865160e34a2a0d,http://pkgconfig.freedesktop.org/releases/pkg-config-VVV.tar.gz,http://www.freedesktop.org/wiki/Software/pkg-config,Shared library config tool
procps-ng,app-util/procps-ng,3.3.9,0980646fa25e0be58f7afb6b98f79d74,http://sourceforge.net/projects/procps-ng/files/Production/procps-ng-VVV.tar.xz,http://sourceforge.net/projects/procps-ng,This project provides command line and full screen utilities for browsing procfs
psmisc,app-util/psmisc,22.21,935c0fd6eb208288262b385fa656f1bf,http://downloads.sourceforge.net/project/psmisc/psmisc/psmisc-VVV.tar.gz,http://psmisc.sourceforge.net/, PSmisc is a set of some small useful utilities that use the proc filesystem
readline,lib-util/readline,6.3,33c8fb279e981274f485fd91da77e94a,http://ftp.gnu.org/gnu/readline/readline-VVV.tar.gz,http://cnswww.cns.cwru.edu/php/chet/readline/rltop.html, a console display library
sed,app-util/sed,4.2.2,7ffe1c7cdc3233e1e0c4b502df253974,http://ftp.gnu.org/gnu/sed/sed-VVV.tar.bz2,http://www.gnu.org/software/sed/,The GNU stream editor
shadow,app-secure/shadow,4.2.1,2bfafe7d4962682d31b5eba65dba4fc8,http://pkg-shadow.alioth.debian.org/releases/shadow-VVV.tar.xz,n/a,A collection of tools and files for secure Linux passwords
syslog-ng,app-sys/syslog-ng,3.4.8,0717c3e96186b5d1e7ce02d6bc206353,http://www.balabit.com/downloads/files/syslog-ng/open-source-edition/3.4.8/source/syslog-ng_VVV.tar.gz,http://www.balabit.com/network-security/syslog-ng,Next generation system logger
tar,app-arch/tar,1.28,49b6306167724fe48f419a33a5beb857,http://ftp.gnu.org/gnu/tar/tar-VVV.tar.xz,http://http://www.gnu.org/software/tar/,GNU archive tool
tzdata,app-sys/tzdata,2014g,f9f59425e55b21d2e52bb3a95fc17b8d,http://www.iana.org/time-zones/repository/releases/tzdataVVV.tar.gz,http://www.iana.org/time-zones,The Time Zone Database contains code and data that represent the history of local time for many representative locations around the globe
util-linux,app-util/util-linux,2.25.1,2ff36a8f8ede70f66c5ad0fb09e40e79,https://www.kernel.org/pub/linux/utils/util-linux/vVVV/util-linux-VVV.tar.xz,http://freecode.com/projects/util-linux,Util-linux is a suite of essential utilities for any Linux system
vim,app-editor/vim,7.4,607e135c559be642f210094ad023dc65,ftp://ftp.vim.org/pub/vim/unix/vim-VVV.tar.bz2,http://www.vim.org/,Improved vi-style editor
xml-parser,dev-perl/xml-parser,2.42_01,a4650aebcc464bb91113c2c356da8210,http://cpan.metacpan.org/authors/id/T/TO/TODDR/XML-Parser-VVV.tar.gz,https://github.com/chorny/XML-Parser,This is a Perl extension interface to James Clark's expat XML parser
xz,app-arch/xz,5.0.5,aa17280f4521dbeebed0fbd11cd7fa30,http://tukaani.org/xz/xz-VVV.tar.xz,http://tukaani.org/xz,Compress or decompress .xz and .lzma files
zlib,app-arch/zlib,1.2.8,28f1205d8dd2001f26fec1e8c2cebe37,http://www.zlib.net/zlib-VVV.tar.xz,http://www.zlib.net/,Standard compression/decompression library
